tenement,geometry_type,wkt_geometry,longitude,latitude,layer_source,collarid,holeid_drill,maxdepth_drill,anumber,holetype,report_year_wamex,project_wamex,operator_wamex,target_commodity_wamex,abstract_wamex,dpxe_rep_wamex,ag_ppm,al_ppm,as_ppm,au_ppm,b_ppm,ba_ppm,be_ppm,bi_ppm,br_ppm,c_ppm,ca_ppm,cd_ppm,ce_ppm,cl_ppm,co_ppm,cr_ppm,cs_ppm,cu_ppm,dy_ppm,er_ppm,eu_ppm,f_ppm,fe_ppm,ga_ppm,gd_ppm,ge_ppm,hf_ppm,hg_ppm,ho_ppm,i_ppm,in_ppm,ir_ppm,k_ppm,la_ppm,li_ppm,lu_ppm,mg_ppm,mn_ppm,mo_ppm,na_ppm,nb_ppm,nd_ppm,ni_ppm,os_ppm,p_ppm,pb_ppm,pd_ppm,pr_ppm,pt_ppm,rb_ppm,re_ppm,rh_ppm,ru_ppm,s_ppm,sb_ppm,sc_ppm,se_ppm,si_ppm,sm_ppm,sn_ppm,sr_ppm,ta_ppm,tb_ppm,te_ppm,th_ppm,ti_ppm,tl_ppm,tm_ppm,u_ppm,v_ppm,w_ppm,y_ppm,yb_ppm,zn_ppm,zr_ppm,layer_source.1,sample_type,selected_element
E20-TENEMENT_A,Point,POINT(117.90660381317139 -27.36373042964896),117.9066038131714,-27.36373042964896,geochem-drillhole,2282592,CUEB 8,62.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.90737092494965 -27.358308666143493),117.90737092494965,-27.358308666143493,geochem-drillhole,2282617,CUEB 33,62.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.039999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.90897488594055 -27.356502940806536),117.90897488594057,-27.356502940806536,geochem-drillhole,4565801,NLRB102,13.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,410.0,0.013,,,,0.0,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.91222035884857 -27.35827531528279),117.91222035884856,-27.35827531528279,geochem-drillhole,2282614,CUEB 30,58.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.90903389453888 -27.36371137294872),117.90903389453888,-27.36371137294872,geochem-drillhole,2282594,CUEB 10,61.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.90741384029388 -27.363725665474213),117.90741384029388,-27.363725665474213,geochem-drillhole,2282593,CUEB 9,67.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.029999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.90998339653015 -27.35649817632079),117.90998339653017,-27.35649817632079,geochem-drillhole,4565800,NLRB101,59.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,50.0,0.021,,,,0.0,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.90898561477661 -27.3582943729187),117.9089856147766,-27.3582943729187,geochem-drillhole,2282616,CUEB 32,65.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.91099727153778 -27.356488647348684),117.91099727153778,-27.356488647348684,geochem-drillhole,4565799,NLRB100,53.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,50.0,0.013,,,,0.0,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.85382330417633 -27.336976357677436),117.853823304176,-27.3369763576774,geochem-drillhole,2282629,CUEB 45,25.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.85867273807526 -27.3369477657209),117.858672738075,-27.3369477657209,geochem-drillhole,2282632,CUEB 48,16.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.85705804824829 -27.336957296373903),117.857058048248,-27.3369572963739,geochem-drillhole,2282631,CUEB 47,41.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.050000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.8554379940033 -27.336966827026075),117.855437994003,-27.3369668270261,geochem-drillhole,2282630,CUEB 46,24.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.029999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.86029279232025 -27.336938235067073),117.86029279232,-27.3369382350671,geochem-drillhole,2282633,CUEB 49,16.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.8824532032013 -27.350347054273485),117.882453203201,-27.3503470542735,geochem-drillhole,3095299,MBAC0042,74.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.029999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.88165926933289 -27.350366113273715),117.881659269333,-27.3503661132737,geochem-drillhole,3095300,MBAC0043,52.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.050000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.86514222621918 -27.336909643100675),117.865142226219,-27.3369096431007,geochem-drillhole,2282636,CUEB 52,51.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.8832471370697 -27.35035181902385),117.88324713707,-27.3503518190239,geochem-drillhole,3095298,MBAC0041,65.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.86352753639221 -27.336919173756954),117.863527536392,-27.336919173757,geochem-drillhole,2282635,CUEB 51,38.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.8832471370697 -27.35036134852397),117.88324713707,-27.350361348524,geochem-drillhole,305615,MBAC0041,65.0,73973,AC,2006,Tiara/ Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Annual Report - Tiara/Austin (01/11/2005 - 31/10/2006),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=73973,0.2,,3.4000001,0.0099999998,,,,0.1,,,,,,,44.0,30.0,,62.0,,,,,62500.0,,,,,,,,,,,,,,,615.0,1.5,,,,70.0,,,2.8,,,,,,,,,-0.5,,,,,,,,,,,,,,,,2.4000001,,,97.5,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.88244247436523 -27.35035181902385),117.882442474365,-27.3503518190239,geochem-drillhole,305616,MBAC0042,74.0,73973,AC,2006,Tiara/ Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Annual Report - Tiara/Austin (01/11/2005 - 31/10/2006),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=73973,0.2,,2.2,0.029999999,,,,0.2,,,,,,,35.0,44.0,,74.0,,,,,90000.0,,,,,,,,,,,,,,,823.0,2.5999999,,,,56.0,,,2.7,,,,,,,,,-0.5,,,,,,,,,,,,,,,,2.8,,,109.0,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.88164854049683 -27.350375642772605),117.881648540497,-27.3503756427726,geochem-drillhole,305617,MBAC0043,52.0,73973,AC,2006,Tiara/ Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Annual Report - Tiara/Austin (01/11/2005 - 31/10/2006),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=73973,,,,0.050000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.86190748214722 -27.336928704412415),117.861907482147,-27.3369287044124,geochem-drillhole,2282634,CUEB 50,14.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.88054347038269 -27.36215347660793),117.880543470383,-27.3621534766079,geochem-drillhole,3095273,MBAC0016,71.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.090000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.87563502788544 -27.362120126905317),117.875635027885,-27.3621201269053,geochem-drillhole,3095279,MBAC0022,41.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.059999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.87890195846558 -27.362043898975884),117.878901958466,-27.3620438989759,geochem-drillhole,3095275,MBAC0018,82.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.029999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.87972271442413 -27.357751229009878),117.879722714424,-27.3577512290099,geochem-drillhole,3095438,MBAC0181,25.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.87648260593414 -27.362124891149165),117.876482605934,-27.3621248911492,geochem-drillhole,3095278,MBAC0021,25.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.87623047828674 -27.358685053732096),117.876230478287,-27.3586850537321,geochem-drillhole,2282641,CUEB 57,39.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.88297355175018 -27.357717877981287),117.88297355175,-27.3577178779813,geochem-drillhole,3095432,MBAC0175,84.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.88338124752045 -27.35773217128048),117.88338124752,-27.3577321712805,geochem-drillhole,3095593,MBRB0021,62.0,99817,RAB,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.090000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.87849426269531 -27.357770286735978),117.878494262695,-27.357770286736,geochem-drillhole,3095441,MBAC0184,14.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.87939548492432 -27.359914259982972),117.879395484924,-27.359914259983,geochem-drillhole,3095444,MBAC0187,40.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.029999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.87731945514679 -27.360000018049398),117.877319455147,-27.3600000180494,geochem-drillhole,3095449,MBAC0192,34.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.87930965423584 -27.357751229009878),117.879309654236,-27.3577512290099,geochem-drillhole,3095439,MBAC0182,32.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.87135422229767 -27.35579303017),117.871354222298,-27.35579303017,geochem-drillhole,2282639,CUEB 55,62.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.34999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.88171827793121 -27.357727406847623),117.881718277931,-27.3577274068476,geochem-drillhole,3095434,MBAC0177,58.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.88055419921875 -27.357741700145596),117.880554199219,-27.3577417001456,geochem-drillhole,3095436,MBAC0179,26.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.87785589694977 -27.35968080713232),117.87785589695,-27.3596808071323,geochem-drillhole,2282642,CUEB 58,23.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.029999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.88256049156189 -27.357755993441707),117.882560491562,-27.3577559934417,geochem-drillhole,3095433,MBAC0176,89.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.079999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
