tenement,geometry_type,wkt_geometry,longitude,latitude,layer_source,surfacesampleid,anumber,companysampleid,dataset,surfacesampletype,report_year_wamex,project_wamex,operator_wamex,target_commodity_wamex,abstract_wamex,dpxe_rep_wamex,ag_ppm,al_ppm,as_ppm,au_ppm,b_ppm,ba_ppm,be_ppm,bi_ppm,br_ppm,c_ppm,ca_ppm,cd_ppm,ce_ppm,cl_ppm,co_ppm,cr_ppm,cs_ppm,cu_ppm,dy_ppm,er_ppm,eu_ppm,f_ppm,fe_ppm,ga_ppm,gd_ppm,ge_ppm,hf_ppm,hg_ppm,ho_ppm,i_ppm,in_ppm,ir_ppm,k_ppm,la_ppm,li_ppm,lu_ppm,mg_ppm,mn_ppm,mo_ppm,na_ppm,nb_ppm,nd_ppm,ni_ppm,os_ppm,p_ppm,pb_ppm,pd_ppm,pr_ppm,pt_ppm,rb_ppm,re_ppm,rh_ppm,ru_ppm,s_ppm,sb_ppm,sc_ppm,se_ppm,si_ppm,sm_ppm,sn_ppm,sr_ppm,ta_ppm,tb_ppm,te_ppm,th_ppm,ti_ppm,tl_ppm,tm_ppm,u_ppm,v_ppm,w_ppm,y_ppm,yb_ppm,zn_ppm,zr_ppm,layer_source.1,sample_type,selected_element
E20-TENEMENT_A,Point,POINT(117.8863263130188 -27.35639812207274),117.8863263130188,-27.35639812207274,geochem-surface,9496403,99817,SX13089,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.88713097572327 -27.356393357582476),117.88713097572328,-27.35639335758248,geochem-surface,9496404,99817,SX13090,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.88794100284576 -27.356383828601338),117.88794100284576,-27.35638382860133,geochem-surface,9496405,99817,SX13091,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.88875102996826 -27.356379064110477),117.88875102996826,-27.35637906411048,geochem-surface,9496406,99817,SX13092,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.90047764778137 -27.3563075967228),117.90047764778136,-27.3563075967228,geochem-surface,9496407,99817,SX13093,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.90128767490387 -27.356302832228657),117.90128767490388,-27.356302832228657,geochem-surface,9496408,99817,SX13094,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.90209770202637 -27.356293303239724),117.90209770202635,-27.356293303239724,geochem-surface,9496409,99817,SX13095,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.90290772914886 -27.35628853874497),117.90290772914886,-27.35628853874497,geochem-surface,9496410,99817,SX13096,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.88348317146301 -27.35496876580209),117.883483171463,-27.35496876580209,geochem-surface,9496420,99817,SX13107,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.88429319858551 -27.35496400125033),117.88429319858552,-27.35496400125033,geochem-surface,9496421,99817,SX13108,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.88509786128998 -27.354959236698377),117.88509786128998,-27.354959236698377,geochem-surface,9496422,99817,SX13109,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.88590788841248 -27.35495447214622),117.88590788841248,-27.35495447214622,geochem-surface,9496423,99817,SX13110,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.88671791553497 -27.354949707593832),117.88671791553496,-27.354949707593832,geochem-surface,9496424,99817,SX13111,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.88752794265747 -27.354944943041268),117.88752794265748,-27.354944943041268,geochem-surface,9496425,99817,SX13112,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.88833796977997 -27.354940178488498),117.88833796977995,-27.35494017848849,geochem-surface,9496426,99817,SX13113,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.88914263248444 -27.3549354139355),117.88914263248444,-27.3549354139355,geochem-surface,9496427,99817,SX13114,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.88995265960693 -27.354930649382332),117.88995265960692,-27.35493064938233,geochem-surface,9496428,99817,SX13115,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.89076268672943 -27.354925884828923),117.89076268672945,-27.354925884828923,geochem-surface,9496429,99817,SX13116,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.89157271385193 -27.354916355721535),117.89157271385191,-27.35491635572153,geochem-surface,9496430,99817,SX13118,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.8923773765564 -27.35491159116753),117.8923773765564,-27.35491159116753,geochem-surface,9496431,99817,SX13119,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.8931874036789 -27.354906826613323),117.8931874036789,-27.354906826613323,geochem-surface,9496432,99817,SX13120,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.89399743080139 -27.354902062058905),117.8939974308014,-27.354902062058905,geochem-surface,9496433,99817,SX13121,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.89480745792389 -27.35489729750428),117.89480745792387,-27.35489729750428,geochem-surface,9496434,99817,SX13122,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.89561212062836 -27.35489253294945),117.89561212062836,-27.35489253294945,geochem-surface,9496435,99817,SX13123,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.89642214775085 -27.354887768394434),117.89642214775084,-27.35488776839444,geochem-surface,9496436,99817,SX13124,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.89723217487335 -27.354883003839184),117.89723217487337,-27.354883003839184,geochem-surface,9496437,99817,SX13125,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.89804220199585 -27.354878239283742),117.89804220199584,-27.354878239283742,geochem-surface,9496438,99817,SX13126,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.89884686470032 -27.3548734747281),117.89884686470032,-27.3548734747281,geochem-surface,9496439,99817,SX13127,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.89965689182281 -27.35486871017224),117.8996568918228,-27.35486871017224,geochem-surface,9496440,99817,SX13128,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.90046691894531 -27.35485918105993),117.90046691894533,-27.35485918105993,geochem-surface,9496441,99817,SX13129,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.90127694606781 -27.354854416503457),117.9012769460678,-27.354854416503457,geochem-surface,9496442,99817,SX13130,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.90208697319031 -27.354849651946793),117.90208697319032,-27.3548496519468,geochem-surface,9496443,99817,SX13131,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.90289163589478 -27.354844887389916),117.90289163589478,-27.35484488738992,geochem-surface,9496444,99817,SX13132,,SOIL,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.8949522972107 -27.36055267955077),117.8949522972107,-27.36055267955077,geochem-surface,1791316,76846,SX11912,GC,SOIL,2007,Redgum Bell ,HARMONY GOLD OPERATIONS LTD,GOLD,M1105/1: Redgum Bell gold exploration: (Annual Report) (1/10/2006-1/10/2007),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=76846,0.5,,3.5,0.002,,,,0.2,,,,,,,12.0,112.0,,18.0,,,,,29300.0,,,,,,,,,,,,,,,6150.0,8.9,,,,549.0,,,14.5,,,,,,,,,4.9,,,,,,,,,,,,,,,,20.0,,,6.6,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.89535462856293 -27.36055267955077),117.89535462856291,-27.36055267955077,geochem-surface,1791317,76846,SX11913,GC,SOIL,2007,Redgum Bell ,HARMONY GOLD OPERATIONS LTD,GOLD,M1105/1: Redgum Bell gold exploration: (Annual Report) (1/10/2006-1/10/2007),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=76846,0.4,,3.5,0.003,,,,0.2,,,,,,,11.0,104.0,,20.0,,,,,27900.0,,,,,,,,,,,,,,,5720.0,7.5,,,,534.0,,,16.0,,,,,,,,,4.3,,,,,,,,,,,,,,,,22.0,,,7.0,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.89576232433319 -27.360547915239266),117.8957623243332,-27.360547915239263,geochem-surface,1791318,76846,SX11914,GC,SOIL,2007,Redgum Bell ,HARMONY GOLD OPERATIONS LTD,GOLD,M1105/1: Redgum Bell gold exploration: (Annual Report) (1/10/2006-1/10/2007),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=76846,0.5,,4.4,0.003,,,,0.3,,,,,,,13.0,104.0,,24.0,,,,,33500.0,,,,,,,,,,,,,,,6180.0,9.4,,,,388.0,,,19.3,,,,,,,,,1.5,,,,,,,,,,,,,,,,25.0,,,8.9,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.89616465568542 -27.360547915239266),117.89616465568542,-27.360547915239263,geochem-surface,1791319,76846,SX11915,GC,SOIL,2007,Redgum Bell ,HARMONY GOLD OPERATIONS LTD,GOLD,M1105/1: Redgum Bell gold exploration: (Annual Report) (1/10/2006-1/10/2007),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=76846,0.4,,5.2,0.002,,,,0.2,,,,,,,13.0,92.0,,22.0,,,,,30800.0,,,,,,,,,,,,,,,5660.0,9.9,,,,536.0,,,16.9,,,,,,,,,4.8,,,,,,,,,,,,,,,,22.0,,,8.0,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.89656698703766 -27.360543150927576),117.89656698703766,-27.360543150927576,geochem-surface,1791320,76846,SX11916,GC,SOIL,2007,Redgum Bell ,HARMONY GOLD OPERATIONS LTD,GOLD,M1105/1: Redgum Bell gold exploration: (Annual Report) (1/10/2006-1/10/2007),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=76846,0.4,,3.7,0.002,,,,0.2,,,,,,,11.0,92.0,,20.0,,,,,29100.0,,,,,,,,,,,,,,,5680.0,7.3,,,,275.0,,,15.4,,,,,,,,,4.1,,,,,,,,,,,,,,,,20.0,,,8.8,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.89697468280792 -27.360543150927576),117.89697468280792,-27.360543150927576,geochem-surface,1791321,76846,SX11917,GC,SOIL,2007,Redgum Bell ,HARMONY GOLD OPERATIONS LTD,GOLD,M1105/1: Redgum Bell gold exploration: (Annual Report) (1/10/2006-1/10/2007),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=76846,0.4,,3.4,0.001,,,,0.2,,,,,,,8.0,99.0,,18.0,,,,,25200.0,,,,,,,,,,,,,,,5970.0,5.1,,,,165.0,,,13.9,,,,,,,,,1.1,,,,,,,,,,,,,,,,16.0,,,6.4,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.89737701416016 -27.360538386615666),117.89737701416016,-27.360538386615666,geochem-surface,1791322,76846,SX11918,GC,SOIL,2007,Redgum Bell ,HARMONY GOLD OPERATIONS LTD,GOLD,M1105/1: Redgum Bell gold exploration: (Annual Report) (1/10/2006-1/10/2007),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=76846,0.4,,4.6,0.001,,,,0.3,,,,,,,13.0,158.0,,23.0,,,,,33100.0,,,,,,,,,,,,,,,6980.0,9.4,,,,380.0,,,19.2,,,,,,,,,5.1,,,,,,,,,,,,,,,,28.0,,,9.1,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.89778470993042 -27.36053362230355),117.89778470993042,-27.36053362230355,geochem-surface,1791323,76846,SX11919,GC,SOIL,2007,Redgum Bell ,HARMONY GOLD OPERATIONS LTD,GOLD,M1105/1: Redgum Bell gold exploration: (Annual Report) (1/10/2006-1/10/2007),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=76846,0.4,,4.0,0.002,,,,0.3,,,,,,,14.0,114.0,,23.0,,,,,31900.0,,,,,,,,,,,,,,,6680.0,9.3,,,,311.0,,,18.2,,,,,,,,,3.0,,,,,,,,,,,,,,,,24.0,,,8.6,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.89721071720123 -27.364873825660787),117.89721071720123,-27.364873825660787,geochem-surface,1791324,76846,SX11834,GC,SOIL,2007,Redgum Bell ,HARMONY GOLD OPERATIONS LTD,GOLD,M1105/1: Redgum Bell gold exploration: (Annual Report) (1/10/2006-1/10/2007),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=76846,0.5,,4.5,0.014,,,,0.3,,,,,,,14.0,108.0,,27.0,,,,,34100.0,,,,,,,,,,,,,,,5400.0,11.1,,,,413.0,,,20.9,,,,,,,,,2.9,,,,,,,,,,,,,,,,24.0,,,10.5,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.89802074432373 -27.36486906153523),117.89802074432372,-27.36486906153523,geochem-surface,1791325,76846,SX11835,GC,SOIL,2007,Redgum Bell ,HARMONY GOLD OPERATIONS LTD,GOLD,M1105/1: Redgum Bell gold exploration: (Annual Report) (1/10/2006-1/10/2007),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=76846,0.4,,4.1,0.003,,,,0.3,,,,,,,9.0,104.0,,24.0,,,,,32100.0,,,,,,,,,,,,,,,4500.0,6.2,,,,206.0,,,18.1,,,,,,,,,4.5,,,,,,,,,,,,,,,,21.0,,,9.8,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_A,Point,POINT(117.89883077144623 -27.364864297409483),117.89883077144624,-27.364864297409483,geochem-surface,1791326,76846,SX11836,GC,SOIL,2007,Redgum Bell ,HARMONY GOLD OPERATIONS LTD,GOLD,M1105/1: Redgum Bell gold exploration: (Annual Report) (1/10/2006-1/10/2007),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=76846,0.4,,4.1,0.002,,,,0.3,,,,,,,13.0,109.0,,23.0,,,,,31600.0,,,,,,,,,,,,,,,6240.0,10.6,,,,495.0,,,17.6,,,,,,,,,1.7,,,,,,,,,,,,,,,,22.0,,,11.2,,geochem-surface,SOIL,au_ppm
