Coded_ID,Tract_name,Name,Name_other,Includes,SiteStatus,Country,State_Prov,Latitude,Longitude,Type,Subtype,Age_Ma,Comm_major,Tonnage_Mt,Cu_pct,Ag_g_t,Con_Cu_t,Group_name,Includes2,SiteStat2,SiteStat3,Agehost,Unit,HostRocks,Co_pct,Comments,Mineralogy,Ref_short,Report
142ssCu8050,Teniz Basin,Trtyakovskoe,,,prospect,Kazakhstan,Aqmola,52.077237,68.34526,Sediment-hosted stratabound copper,Sandstone copper,303,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Upper Carboniferous,Vladimirov Suite,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,Bogorodskoe,,,prospect,Kazakhstan,Aqmola,52.248655,68.780597,Sediment-hosted stratabound copper,Sandstone copper,303,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Upper Carboniferous,Vladimirov Suite,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,Valimirovskoe,,,prospect,Kazakhstan,Aqmola,52.306019,68.641245,Sediment-hosted stratabound copper,Sandstone copper,303,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Upper Carboniferous,Vladimirov Suite,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,Doroginskoe,,,prospect,Kazakhstan,Aqmola,52.196554,68.916001,Sediment-hosted stratabound copper,Sandstone copper,303,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Upper Carboniferous,Vladimirov Suite,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,Krasnopolyanskoe,,,prospect,Kazakhstan,Aqmola,52.153152,68.785142,Sediment-hosted stratabound copper,Sandstone copper,272,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Lower Permian,Kiymin Suite,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,Konyr,,,prospect,Kazakhstan,Aqmola,52.145681,69.320486,Sediment-hosted stratabound copper,Sandstone copper,303,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Upper Carboniferous,Vladimirov Suite,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,,,,prospect,Kazakhstan,Aqmola,52.122883,69.322221,Sediment-hosted stratabound copper,Sandstone copper,303,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Upper Carboniferous,Vladimirov Suite,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,,,,prospect,Kazakhstan,Aqmola,52.093127,69.127437,Sediment-hosted stratabound copper,Sandstone copper,272,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Lower Permian,Kayraktin Suite,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,,,,prospect,Kazakhstan,Aqmola,52.027003,69.09226,Sediment-hosted stratabound copper,Sandstone copper,303,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Upper Carboniferous,Vladimirov Suite,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,Katerinovskoe,,,prospect,Kazakhstan,Aqmola,52.097492,69.417784,Sediment-hosted stratabound copper,Sandstone copper,340,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Lower Carboniferous,Lower Carboniferous rocks,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,,,,prospect,Kazakhstan,Aqmola,52.086301,69.658466,Sediment-hosted stratabound copper,Sandstone copper,340,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Lower Carboniferous,Lower Carboniferous rocks,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,,,,prospect,Kazakhstan,Aqmola,52.071216,69.642402,Sediment-hosted stratabound copper,Sandstone copper,238,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Lower Carboniferous,Kirey Suite,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,,,,prospect,Kazakhstan,Aqmola,52.084394,69.619509,Sediment-hosted stratabound copper,Sandstone copper,340,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Lower Carboniferous,Lower Carboniferous rocks,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,Zholboldy,,,prospect,Kazakhstan,Aqmola,52.410639,70.057299,Sediment-hosted stratabound copper,Sandstone copper,303,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Upper Carboniferous,Vladimirov Suite,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,,,,prospect,Kazakhstan,Aqmola,52.484277,69.963996,Sediment-hosted stratabound copper,Sandstone copper,303,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Upper Carboniferous,Vladimirov Suite,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,Narymbay,,,prospect,Kazakhstan,Aqmola,51.457762,69.500947,Sediment-hosted stratabound copper,Sandstone copper,340,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Lower Carboniferous,Lower Carboniferous rocks,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,Kulan-Utles,,,prospect,Kazakhstan,Karagandy,50.216865,70.150604,Sediment-hosted stratabound copper,Sandstone copper,303,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Upper Carboniferous,Vladimirov Suite,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,Byrkutunbay,,,prospect,Kazakhstan,Karagandy,50.17659,69.952826,Sediment-hosted stratabound copper,Sandstone copper,303,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Upper Carboniferous,Vladimirov Suite,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,Kokmombek,,,prospect,Kazakhstan,Karagandy,50.009015,69.105798,Sediment-hosted stratabound copper,Sandstone copper,340,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Lower Carboniferous,Lower Carboniferous rocks,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,,,,prospect,Kazakhstan,Karagandy,50.058312,68.365207,Sediment-hosted stratabound copper,Sandstone copper,340,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Lower Carboniferous,Lower Carboniferous rocks,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,,,,prospect,Kazakhstan,Karagandy,50.051678,68.336528,Sediment-hosted stratabound copper,Sandstone copper,340,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Lower Carboniferous,Lower Carboniferous rocks,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,,,,prospect,Kazakhstan,Karagandy,50.18751,68.148736,Sediment-hosted stratabound copper,Sandstone copper,340,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Lower Carboniferous,Lower Carboniferous rocks,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,,,,prospect,Kazakhstan,Karagandy,50.235293,68.151033,Sediment-hosted stratabound copper,Sandstone copper,340,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Lower Carboniferous,Lower Carboniferous rocks,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,,,,prospect,Kazakhstan,Aqmola,50.552563,68.443261,Sediment-hosted stratabound copper,Sandstone copper,272,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Lower Permian,Kiymin Suite,,0.0,,,"Syusyura and others, 2010",Teniz
142ssCu8050,Teniz Basin,,,,prospect,Kazakhstan,Aqmola,50.567934,68.497801,Sediment-hosted stratabound copper,Sandstone copper,272,Cu,-9999.0,-9999.0,-9999.0,-9999.0,,,,,Lower Permian,Kiymin Suite,,0.0,,,"Syusyura and others, 2010",Teniz
